OBJECTID,Join_Count,TARGET_FID,Id,osm_id,highway,waterway,aerialway,barrier,man_made,z_order,other_tags,,,,X,Y
15121,4,15120,0,175959126,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""4"",""layer""=>""1"",""motorroad""=>""yes"",""oneway""=>""yes""",,,,114.426689 ,30.600904 
15122,4,15121,0,739375306,secondary, , , , ,6,oneway""=>""yes"",,,,114.426695 ,30.491531 
15123,4,15122,0,175959126,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""4"",""layer""=>""1"",""motorroad""=>""yes"",""oneway""=>""yes""",,,,114.426717 ,30.600795 
15125,3,15124,0,456207658,primary, , , , ,7,"""lanes""=>""3"",""maxspeed""=>""40"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.426764 ,30.621341 
15126,3,15125,0,457722313,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.426775 ,30.389841 
15127,3,15126,0,233487227,primary, , , , ,7,oneway""=>""yes"",,,,114.426785 ,30.613526 
15128,3,15127,0,458084128,primary, , , , ,7,"""lanes""=>""3"",""maxspeed""=>""40"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.426803 ,30.621186 
15129,4,15128,0,739375307,secondary, , , , ,6,oneway""=>""yes"",,,,114.426808 ,30.493741 
15130,3,15129,0,739375307,secondary, , , , ,6,oneway""=>""yes"",,,,114.426825 ,30.493795 
15131,3,15130,0,175959126,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""4"",""layer""=>""1"",""motorroad""=>""yes"",""oneway""=>""yes""",,,,114.426827 ,30.600371 
15132,4,15131,0,739375307,secondary, , , , ,6,oneway""=>""yes"",,,,114.426878 ,30.493604 
15133,3,15132,0,101951068,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.426894 ,30.431502 
15135,4,15134,0,101951043,primary_link, , , , ,7,oneway""=>""yes"",,,,114.426943 ,30.431543 
15136,4,15135,0,739375307,secondary, , , , ,6,oneway""=>""yes"",,,,114.426946 ,30.493541 
15137,4,15136,0,753620589,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.426947 ,30.449055 
15138,4,15137,0,175745881,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""4"",""layer""=>""1"",""motorroad""=>""yes"",""oneway""=>""yes""",,,,114.426970 ,30.598839 
15139,3,15138,0,454908115,primary, , , , ,7,ref""=>""S101"",,,,114.426977 ,30.390647 
15141,4,15140,0,101951043,primary_link, , , , ,7,oneway""=>""yes"",,,,114.426991 ,30.431584 
15143,3,15142,0,101951043,primary_link, , , , ,7,oneway""=>""yes"",,,,114.427039 ,30.431624 
15144,3,15143,0,936089363,secondary_link, , , , ,6,oneway""=>""yes"",,,,114.427049 ,30.390012 
15145,4,15144,0,739375306,secondary, , , , ,6,oneway""=>""yes"",,,,114.427058 ,30.493489 
15146,4,15145,0,739375306,secondary, , , , ,6,oneway""=>""yes"",,,,114.427066 ,30.493539 
15147,4,15146,0,739375306,secondary, , , , ,6,oneway""=>""yes"",,,,114.427083 ,30.493643 
15148,3,15147,0,739375306,secondary, , , , ,6,oneway""=>""yes"",,,,114.427092 ,30.493697 
15150,3,15149,0,731609493,trunk_link, , , , ,48,"""bridge""=>""yes"",""layer""=>""3"",""oneway""=>""yes""",,,,114.427103 ,30.431439 
15151,4,15150,0,175959126,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""4"",""layer""=>""1"",""motorroad""=>""yes"",""oneway""=>""yes""",,,,114.427120 ,30.598816 
15152,3,15151,0,101954131,primary, , , , ,7,oneway""=>""yes"",,,,114.427208 ,30.431516 
15153,3,15152,0,457722313,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.427242 ,30.389379 
15154,3,15153,0,170684293,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.427252 ,30.389282 
15155,3,15154,0,175745881,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""4"",""layer""=>""1"",""motorroad""=>""yes"",""oneway""=>""yes""",,,,114.427323 ,30.594439 
15156,3,15155,0,233487233,primary, , , , ,7,oneway""=>""yes"",,,,114.427423 ,30.613753 
15157,4,15156,0,731609493,trunk_link, , , , ,48,"""bridge""=>""yes"",""layer""=>""3"",""oneway""=>""yes""",,,,114.427447 ,30.431148 
15159,3,15158,0,175959126,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""4"",""layer""=>""1"",""motorroad""=>""yes"",""oneway""=>""yes""",,,,114.427476 ,30.594891 
15160,3,15159,0,175748120,trunk_link, , , , ,8,oneway""=>""yes"",,,,114.427478 ,30.602666 
15161,3,15160,0,122893761,trunk_link, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.427492 ,30.596180 
15165,3,15164,0,1023481753,trunk_link, , , , ,8,oneway""=>""yes"",,,,114.427594 ,30.591215 
15166,3,15165,0,122893762,trunk_link, , , , ,8,oneway""=>""yes"",,,,114.427595 ,30.602899 
15169,3,15168,0,175731123,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.427765 ,30.600731 
15170,3,15169,0,175959107,trunk, , , , ,8,"""lanes""=>""3"",""motorroad""=>""yes"",""oneway""=>""yes""",,,,114.427805 ,30.588773 
15171,3,15170,0,175959120,trunk, , , , ,8,"""lanes""=>""3"",""motorroad""=>""yes"",""oneway""=>""yes""",,,,114.427834 ,30.590089 
15172,3,15171,0,129534556,motorway, , , , ,9,"""lanes""=>""2"",""name:zh""=>""????"",""oneway""=>""yes"",""ref""=>""G4221"",""surface""=>""asphalt"",""toll""=>""yes""",,,,114.427873 ,30.773839 
15174,3,15173,0,175959120,trunk, , , , ,8,"""lanes""=>""3"",""motorroad""=>""yes"",""oneway""=>""yes""",,,,114.427954 ,30.588707 
15175,3,15174,0,250207003,trunk_link, , , , ,8,oneway""=>""yes"",,,,114.427974 ,30.600396 
15176,4,15175,0,233598508,construction, , , , ,0,oneway""=>""no"",,,,114.428028 ,30.444836 
15178,4,15177,0,731609496,trunk_link, , , , ,48,"""bridge""=>""yes"",""layer""=>""3"",""oneway""=>""yes""",,,,114.428052 ,30.431133 
15179,3,15178,0,101951074,primary_link, , , , ,7,oneway""=>""yes"",,,,114.428079 ,30.431121 
15181,4,15180,0,753620590,secondary, , , , ,6,oneway""=>""no"",,,,114.428103 ,30.444854 
15182,4,15181,0,101951074,primary_link, , , , ,7,oneway""=>""yes"",,,,114.428105 ,30.431104 
15185,3,15184,0,456261692,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""maxspeed""=>""60"",""oneway""=>""yes""",,,,114.428208 ,30.493288 
15186,3,15185,0,233487227,primary, , , , ,7,oneway""=>""yes"",,,,114.428209 ,30.613573 
15187,4,15186,0,175745885,trunk_link, , , , ,8,oneway""=>""yes"",,,,114.428260 ,30.598913 
15188,3,15187,0,101951074,primary_link, , , , ,7,oneway""=>""yes"",,,,114.428303 ,30.430977 
15189,3,15188,0,942949975,motorway_link, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.428324 ,30.748622 
15192,4,15191,0,731609496,trunk_link, , , , ,48,"""bridge""=>""yes"",""layer""=>""3"",""oneway""=>""yes""",,,,114.428357 ,30.430968 
15196,3,15195,0,170693255,primary, , , , ,7,oneway""=>""yes"",,,,114.428570 ,30.440455 
15197,3,15196,0,963260860,trunk_link, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.428604 ,30.493061 
15198,3,15197,0,101974462,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.428634 ,30.440336 
15201,3,15200,0,175731118,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.428678 ,30.600242 
15202,3,15201,0,947217693,motorway, , , , ,9,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""S3""",,,,114.428678 ,30.774534 
15203,4,15202,0,101951028,primary_link, , , , ,7,oneway""=>""yes"",,,,114.428683 ,30.430791 
15204,3,15203,0,101951074,primary_link, , , , ,7,oneway""=>""yes"",,,,114.428783 ,30.430668 
15206,3,15205,0,233487233,primary, , , , ,7,oneway""=>""yes"",,,,114.428871 ,30.613790 
15207,4,15206,0,122893761,trunk_link, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.428879 ,30.600151 
15208,4,15207,0,122893761,trunk_link, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.428888 ,30.600320 
15209,3,15208,0,170693252,primary_link, , , , ,7,oneway""=>""yes"",,,,114.429036 ,30.440976 
15211,3,15210,0,170693260,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.429108 ,30.440993 
15212,4,15211,0,170316878,primary, , , , ,7,"""name:en""=>""GaoXinSi Road"",""oneway""=>""yes""",,,,114.429113 ,30.453549 
15213,4,15212,0,170693255,primary, , , , ,7,oneway""=>""yes"",,,,114.429142 ,30.440595 
15215,4,15214,0,101974462,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.429215 ,30.440437 
15217,4,15216,0,170693255,primary, , , , ,7,oneway""=>""yes"",,,,114.429264 ,30.440634 
15219,4,15218,0,101974462,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.429297 ,30.440464 
15221,4,15220,0,170693251,primary_link, , , , ,7,oneway""=>""yes"",,,,114.429365 ,30.440112 
15224,3,15223,0,101807438,secondary, , , , ,6, ,,,,114.429562 ,30.408875 
15226,3,15225,0,942855684,motorway, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""name:en""=>""4th Ring Road"",""name:zh""=>""???"",""name:zh-Hant""=>""???"",""oneway""=>""yes"",""ref""=>""S40""",,,,114.429615 ,30.748408 
15227,3,15226,0,170693249,primary, , , , ,7,"""lanes""=>""4"",""oneway""=>""yes""",,,,114.429617 ,30.440543 
15228,3,15227,0,804459423,construction, , , , ,0,construction""=>""residential"",,,,114.429636 ,30.435852 
15229,3,15228,0,101807438,secondary, , , , ,6, ,,,,114.429642 ,30.408809 
15230,4,15229,0,456208464,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.429649 ,30.492984 
15235,3,15234,0,170693247,primary, , , , ,7,"""lanes""=>""4"",""oneway""=>""yes""",,,,114.429987 ,30.440760 
15236,3,15235,0,101951035,primary_link, , , , ,7,oneway""=>""yes"",,,,114.430342 ,30.429659 
15237,3,15236,0,457325571,primary_link, , , , ,7,oneway""=>""yes"",,,,114.430683 ,30.478906 
15238,3,15237,0,101951068,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.430690 ,30.429079 
15239,3,15238,0,456266690,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.430736 ,30.479140 
15240,3,15239,0,101954131,primary, , , , ,7,oneway""=>""yes"",,,,114.430857 ,30.429154 
15243,3,15242,0,101983709,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.430944 ,30.398304 
15244,3,15243,0,101951074,primary_link, , , , ,7,oneway""=>""yes"",,,,114.431002 ,30.429220 
15246,4,15245,0,233487233,primary, , , , ,7,oneway""=>""yes"",,,,114.431037 ,30.613864 
15247,4,15246,0,233487227,primary, , , , ,7,oneway""=>""yes"",,,,114.431079 ,30.613663 
15248,3,15247,0,233487233,primary, , , , ,7,oneway""=>""yes"",,,,114.431118 ,30.613868 
15249,3,15248,0,101928115,primary_link, , , , ,7,oneway""=>""yes"",,,,114.431121 ,30.428807 
15252,4,15251,0,175962003,trunk, , , , ,28,"""bridge""=>""yes"",""lanes""=>""3"",""layer""=>""1"",""motorroad""=>""yes"",""oneway""=>""yes""",,,,114.431129 ,30.468551 
15253,4,15252,0,233602170,trunk, , , , ,28,"""bridge""=>""yes"",""lanes""=>""3"",""layer""=>""1"",""motorroad""=>""yes"",""oneway""=>""yes""",,,,114.431130 ,30.468427 
15254,3,15253,0,170309993,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes""",,,,114.431132 ,30.478374 
15255,4,15254,0,170309993,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes""",,,,114.431151 ,30.478891 
15256,4,15255,0,739375305,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes""",,,,114.431151 ,30.479126 
15259,3,15258,0,233487227,primary, , , , ,7,oneway""=>""yes"",,,,114.431204 ,30.613670 
15260,3,15259,0,457325572,primary_link, , , , ,7,oneway""=>""yes"",,,,114.431246 ,30.479566 
15262,3,15261,0,101954131,primary, , , , ,7,oneway""=>""yes"",,,,114.431311 ,30.428857 
15263,4,15262,0,233602179,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes""",,,,114.431313 ,30.478886 
15264,4,15263,0,402955554,primary, , , , ,7,"""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.431328 ,30.620965 
15265,4,15264,0,402955554,primary, , , , ,7,"""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.431329 ,30.620832 
15266,3,15265,0,233602179,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes""",,,,114.431332 ,30.478372 
15267,4,15266,0,233602179,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes""",,,,114.431343 ,30.479118 
15271,4,15270,0,233602170,trunk, , , , ,28,"""bridge""=>""yes"",""lanes""=>""3"",""layer""=>""1"",""motorroad""=>""yes"",""oneway""=>""yes""",,,,114.431378 ,30.468466 
15272,4,15271,0,175962003,trunk, , , , ,28,"""bridge""=>""yes"",""lanes""=>""3"",""layer""=>""1"",""motorroad""=>""yes"",""oneway""=>""yes""",,,,114.431380 ,30.468593 
15275,3,15274,0,175731118,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.431417 ,30.598806 
15276,3,15275,0,233602179,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes""",,,,114.431427 ,30.479549 
15277,3,15276,0,456207700,primary, , , , ,7,oneway""=>""yes"",,,,114.431434 ,30.620954 
15278,3,15277,0,456207700,primary, , , , ,7,oneway""=>""yes"",,,,114.431442 ,30.620795 
15279,3,15278,0,101928115,primary_link, , , , ,7,oneway""=>""yes"",,,,114.431460 ,30.428436 
15281,3,15280,0,364448931,motorway, , , , ,9,"""oneway""=>""yes"",""ref""=>""S7"",""toll""=>""no""",,,,114.431563 ,30.598945 
15282,3,15281,0,101954132,secondary, , , , ,6,oneway""=>""yes"",,,,114.431564 ,30.428052 
15283,3,15282,0,101928128,secondary, , , , ,6,"""bicycle""=>""yes"",""oneway""=>""yes""",,,,114.431566 ,30.427845 
15286,3,15285,0,160216003,primary_link, , , , ,7,oneway""=>""yes"",,,,114.431669 ,30.478881 
15287,3,15286,0,170309998,primary, , , , ,7,oneway""=>""yes"",,,,114.431801 ,30.479107 
15289,3,15288,0,101928134,primary_link, , , , ,7,oneway""=>""yes"",,,,114.431832 ,30.428724 
15290,4,15289,0,101951032,secondary, , , , ,6,oneway""=>""yes"",,,,114.431832 ,30.428317 
15291,4,15290,0,233488236,secondary, , , , ,6,oneway""=>""yes"",,,,114.431876 ,30.428364 
15292,4,15291,0,233488236,secondary, , , , ,6,oneway""=>""yes"",,,,114.431911 ,30.428401 
15293,4,15292,0,233488236,secondary, , , , ,6,oneway""=>""yes"",,,,114.431950 ,30.428441 
15294,3,15293,0,101928136,primary_link, , , , ,7,oneway""=>""yes"",,,,114.431955 ,30.428007 
15295,4,15294,0,101928128,secondary, , , , ,6,"""bicycle""=>""yes"",""oneway""=>""yes""",,,,114.431983 ,30.428230 
15296,3,15295,0,104470352,motorway, , , , ,9,"""oneway""=>""yes"",""ref""=>""S7"",""toll""=>""no""",,,,114.432007 ,30.598441 
15297,4,15296,0,101951042,primary, , , , ,7,"""bicycle""=>""yes"",""oneway""=>""yes""",,,,114.432024 ,30.428269 
15300,4,15299,0,101951042,primary, , , , ,7,"""bicycle""=>""yes"",""oneway""=>""yes""",,,,114.432060 ,30.428304 
15301,4,15300,0,101951042,primary, , , , ,7,"""bicycle""=>""yes"",""oneway""=>""yes""",,,,114.432102 ,30.428344 
15302,3,15301,0,101928134,primary_link, , , , ,7,oneway""=>""yes"",,,,114.432210 ,30.428793 
15306,3,15305,0,101954142,secondary, , , , ,6,"""bicycle""=>""yes"",""oneway""=>""yes""",,,,114.432328 ,30.428749 
15307,3,15306,0,739375305,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes""",,,,114.432329 ,30.485264 
15308,3,15307,0,739375306,secondary, , , , ,6,oneway""=>""yes"",,,,114.432334 ,30.488080 
15309,3,15308,0,101928118,primary_link, , , , ,7,oneway""=>""yes"",,,,114.432367 ,30.428345 
15312,3,15311,0,170316882,primary, , , , ,7,"""name:en""=>""GaoXinSi Road"",""oneway""=>""yes""",,,,114.432419 ,30.453987 
15313,3,15312,0,963327029,secondary_link, , , , ,6,oneway""=>""yes"",,,,114.432436 ,30.487957 
15315,3,15314,0,739375305,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes""",,,,114.432446 ,30.485917 
15317,3,15316,0,170316878,primary, , , , ,7,"""name:en""=>""GaoXinSi Road"",""oneway""=>""yes""",,,,114.432533 ,30.454124 
15318,3,15317,0,101943989,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.432641 ,30.427800 
15319,4,15318,0,753620590,secondary, , , , ,6,oneway""=>""no"",,,,114.432699 ,30.446611 
15321,3,15320,0,739375305,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes""",,,,114.432733 ,30.487443 
15322,4,15321,0,753620590,secondary, , , , ,6,oneway""=>""no"",,,,114.432745 ,30.446629 
15323,4,15322,0,377968758,primary, , , , ,7,"""oneway""=>""yes"",""ref""=>""S122""",,,,114.432751 ,30.105399 
15324,3,15323,0,101944002,primary, , , , ,7,oneway""=>""yes"",,,,114.432781 ,30.427898 
15325,5,15324,0,739375305,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes""",,,,114.432846 ,30.487905 
15327,3,15326,0,969453495,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G318""",,,,114.432888 ,30.883252 
15328,3,15327,0,101926810,primary_link, , , , ,7,oneway""=>""yes"",,,,114.432894 ,30.454813 
15329,3,15328,0,963327028,secondary_link, , , , ,6,oneway""=>""yes"",,,,114.432916 ,30.488347 
15330,4,15329,0,138460970,primary, , , , ,7,"""oneway""=>""yes"",""ref""=>""S122""",,,,114.432923 ,30.105314 
15331,4,15330,0,170316878,primary, , , , ,7,"""name:en""=>""GaoXinSi Road"",""oneway""=>""yes""",,,,114.433038 ,30.454215 
15332,3,15331,0,233602178,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.433050 ,30.487849 
15333,4,15332,0,170316884,primary, , , , ,7,"""name:en""=>""GaoXinSi Road"",""oneway""=>""yes""",,,,114.433079 ,30.454092 
15334,3,15333,0,101943993,primary_link, , , , ,7,oneway""=>""yes"",,,,114.433121 ,30.427494 
15335,3,15334,0,402955554,primary, , , , ,7,"""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.433146 ,30.607819 
15336,3,15335,0,170693247,primary, , , , ,7,"""lanes""=>""4"",""oneway""=>""yes""",,,,114.433153 ,30.441409 
15337,3,15336,0,170701735,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes""",,,,114.433164 ,30.454665 
15338,3,15337,0,170701748,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes""",,,,114.433235 ,30.453653 
15339,4,15338,0,753620591,primary, , , , ,7,"""name:en""=>""GaoXinSi Road"",""oneway""=>""yes""",,,,114.433269 ,30.454249 
15340,3,15339,0,774616667,primary, , , , ,7, ,,,,114.433279 ,30.607847 
15341,4,15340,0,170316884,primary, , , , ,7,"""name:en""=>""GaoXinSi Road"",""oneway""=>""yes""",,,,114.433309 ,30.454129 
15342,3,15341,0,456208464,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.433312 ,30.492293 
15345,3,15344,0,170701735,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes""",,,,114.433448 ,30.453755 
15346,3,15345,0,101943999,primary_link, , , , ,7,oneway""=>""yes"",,,,114.433564 ,30.427049 
15347,3,15346,0,170309988,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes""",,,,114.433649 ,30.490204 
15348,3,15347,0,101944002,primary, , , , ,7,oneway""=>""yes"",,,,114.433653 ,30.427367 
15349,3,15348,0,753620591,primary, , , , ,7,"""name:en""=>""GaoXinSi Road"",""oneway""=>""yes""",,,,114.433770 ,30.454322 
15350,3,15349,0,100100530,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.433786 ,30.491863 
15351,3,15350,0,170693249,primary, , , , ,7,"""lanes""=>""4"",""oneway""=>""yes""",,,,114.433808 ,30.441379 
15352,4,15351,0,170693247,primary, , , , ,7,"""lanes""=>""4"",""oneway""=>""yes""",,,,114.433817 ,30.441536 
15353,3,15352,0,170316884,primary, , , , ,7,"""name:en""=>""GaoXinSi Road"",""oneway""=>""yes""",,,,114.433818 ,30.454230 
15354,3,15353,0,101983721,primary_link, , , , ,7,oneway""=>""yes"",,,,114.433821 ,30.441947 
15355,3,15354,0,456208464,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.433866 ,30.492193 
15356,4,15355,0,170693247,primary, , , , ,7,"""lanes""=>""4"",""oneway""=>""yes""",,,,114.433868 ,30.441548 
15357,3,15356,0,233598509,secondary, , , , ,6,"""lanes""=>""4"",""oneway""=>""yes""",,,,114.433872 ,30.442044 
15358,3,15357,0,170693249,primary, , , , ,7,"""lanes""=>""4"",""oneway""=>""yes""",,,,114.433875 ,30.441392 
15359,4,15358,0,731609492,construction, , , , ,30,"""bridge""=>""viaduct"",""construction""=>""trunk"",""layer""=>""3"",""oneway""=>""yes""",,,,114.433909 ,30.427035 
15360,3,15359,0,170309986,primary_link, , , , ,7,oneway""=>""yes"",,,,114.433969 ,30.491825 
15362,4,15361,0,640484501,primary, , , , ,27,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.434058 ,30.597283 
15363,4,15362,0,640484501,primary, , , , ,27,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.434058 ,30.597120 
15367,4,15366,0,402955555,primary, , , , ,27,"""bridge""=>""yes"",""lanes""=>""2"",""layer""=>""1"",""oneway""=>""yes""",,,,114.434160 ,30.597215 
15368,4,15367,0,402955555,primary, , , , ,27,"""bridge""=>""yes"",""lanes""=>""2"",""layer""=>""1"",""oneway""=>""yes""",,,,114.434164 ,30.597053 
15370,4,15369,0,963260871,primary_link, , , , ,-13,"""layer""=>""-1"",""oneway""=>""yes"",""tunnel""=>""yes""",,,,114.434202 ,30.491573 
15371,3,15370,0,170309988,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes""",,,,114.434227 ,30.491391 
15372,4,15371,0,963260871,primary_link, , , , ,-13,"""layer""=>""-1"",""oneway""=>""yes"",""tunnel""=>""yes""",,,,114.434336 ,30.491748 
15373,3,15372,0,549648167,secondary, , , , ,6,ref""=>""S117"",,,,114.434346 ,31.002891 
15374,3,15373,0,997176173,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.434357 ,30.491358 
15375,4,15374,0,170309979,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.434379 ,30.491739 
15376,4,15375,0,963260871,primary_link, , , , ,-13,"""layer""=>""-1"",""oneway""=>""yes"",""tunnel""=>""yes""",,,,114.434409 ,30.491808 
15377,4,15376,0,170309979,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.434454 ,30.491899 
15379,4,15378,0,235797258,secondary, , , , ,6,"""lanes""=>""2"",""lit""=>""yes"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.434505 ,30.492005 
15380,4,15379,0,997176173,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.434531 ,30.491717 
